,location,datetime,latitude,longitude,chickenpox
2252,BORSOD,2008-02-25,48.19861748602086,20.97162411977814,76
2253,BORSOD,2008-03-03,48.19861748602086,20.97162411977814,85
2254,BORSOD,2008-03-10,48.19861748602086,20.97162411977814,78
2255,BORSOD,2008-03-17,48.19861748602086,20.97162411977814,55
2256,BORSOD,2008-03-24,48.19861748602086,20.97162411977814,127
2257,BORSOD,2008-03-31,48.19861748602086,20.97162411977814,64
2258,BORSOD,2008-04-07,48.19861748602086,20.97162411977814,42
2259,BORSOD,2008-04-14,48.19861748602086,20.97162411977814,119
2260,BORSOD,2008-04-21,48.19861748602086,20.97162411977814,101
2261,BORSOD,2008-04-28,48.19861748602086,20.97162411977814,36
2262,BORSOD,2008-05-05,48.19861748602086,20.97162411977814,108
2263,BORSOD,2008-05-12,48.19861748602086,20.97162411977814,64
2264,BORSOD,2008-05-19,48.19861748602086,20.97162411977814,91
2265,BORSOD,2008-05-26,48.19861748602086,20.97162411977814,55
2266,BORSOD,2008-06-02,48.19861748602086,20.97162411977814,127
2267,BORSOD,2008-06-09,48.19861748602086,20.97162411977814,70
2268,BORSOD,2008-06-16,48.19861748602086,20.97162411977814,56
2269,BORSOD,2008-06-23,48.19861748602086,20.97162411977814,69
2270,BORSOD,2008-06-30,48.19861748602086,20.97162411977814,21
2271,BORSOD,2008-07-07,48.19861748602086,20.97162411977814,13
2272,BORSOD,2008-07-14,48.19861748602086,20.97162411977814,36
2273,BORSOD,2008-07-21,48.19861748602086,20.97162411977814,18
2274,BORSOD,2008-07-28,48.19861748602086,20.97162411977814,8
2275,BORSOD,2008-08-04,48.19861748602086,20.97162411977814,11
2276,BORSOD,2008-08-11,48.19861748602086,20.97162411977814,13
2277,BORSOD,2008-08-18,48.19861748602086,20.97162411977814,4
2278,BORSOD,2008-08-25,48.19861748602086,20.97162411977814,6
2279,BORSOD,2008-09-01,48.19861748602086,20.97162411977814,2
2280,BORSOD,2008-09-08,48.19861748602086,20.97162411977814,4
2281,BORSOD,2008-09-15,48.19861748602086,20.97162411977814,6
2282,BORSOD,2008-09-22,48.19861748602086,20.97162411977814,7
2283,BORSOD,2008-09-29,48.19861748602086,20.97162411977814,21
2284,BORSOD,2008-10-06,48.19861748602086,20.97162411977814,33
2285,BORSOD,2008-10-13,48.19861748602086,20.97162411977814,53
2286,BORSOD,2008-10-20,48.19861748602086,20.97162411977814,3
2287,BORSOD,2008-10-27,48.19861748602086,20.97162411977814,41
2288,BORSOD,2008-11-03,48.19861748602086,20.97162411977814,45
2289,BORSOD,2008-11-10,48.19861748602086,20.97162411977814,52
2290,BORSOD,2008-11-17,48.19861748602086,20.97162411977814,39
2291,BORSOD,2008-11-24,48.19861748602086,20.97162411977814,56
2292,BORSOD,2008-12-01,48.19861748602086,20.97162411977814,34
2293,BORSOD,2008-12-08,48.19861748602086,20.97162411977814,108
2294,BORSOD,2008-12-15,48.19861748602086,20.97162411977814,65
2295,BORSOD,2008-12-22,48.19861748602086,20.97162411977814,14
2296,BORSOD,2008-12-29,48.19861748602086,20.97162411977814,32
2297,BORSOD,2009-01-05,48.19861748602086,20.97162411977814,69
2298,BORSOD,2009-01-12,48.19861748602086,20.97162411977814,355
2299,BORSOD,2009-01-19,48.19861748602086,20.97162411977814,112
2300,BORSOD,2009-01-26,48.19861748602086,20.97162411977814,100
2301,BORSOD,2009-02-02,48.19861748602086,20.97162411977814,71
2302,BORSOD,2009-02-09,48.19861748602086,20.97162411977814,64
2303,BORSOD,2009-02-16,48.19861748602086,20.97162411977814,74
2304,BORSOD,2009-02-23,48.19861748602086,20.97162411977814,71
2305,BORSOD,2009-03-02,48.19861748602086,20.97162411977814,97
2306,BORSOD,2009-03-09,48.19861748602086,20.97162411977814,125
2307,BORSOD,2009-03-16,48.19861748602086,20.97162411977814,67
2308,BORSOD,2009-03-23,48.19861748602086,20.97162411977814,65
2309,BORSOD,2009-03-30,48.19861748602086,20.97162411977814,55
2310,BORSOD,2009-04-06,48.19861748602086,20.97162411977814,74
2311,BORSOD,2009-04-13,48.19861748602086,20.97162411977814,219
2312,BORSOD,2009-04-20,48.19861748602086,20.97162411977814,156
2313,BORSOD,2009-04-27,48.19861748602086,20.97162411977814,73
2314,BORSOD,2009-05-04,48.19861748602086,20.97162411977814,96
2315,BORSOD,2009-05-11,48.19861748602086,20.97162411977814,114
2316,BORSOD,2009-05-18,48.19861748602086,20.97162411977814,69
2317,BORSOD,2009-05-25,48.19861748602086,20.97162411977814,123
2318,BORSOD,2009-06-01,48.19861748602086,20.97162411977814,99
2319,BORSOD,2009-06-08,48.19861748602086,20.97162411977814,76
2320,BORSOD,2009-06-15,48.19861748602086,20.97162411977814,69
2321,BORSOD,2009-06-22,48.19861748602086,20.97162411977814,36
2322,BORSOD,2009-06-29,48.19861748602086,20.97162411977814,20
2323,BORSOD,2009-07-06,48.19861748602086,20.97162411977814,87
2324,BORSOD,2009-07-13,48.19861748602086,20.97162411977814,35
2325,BORSOD,2009-07-20,48.19861748602086,20.97162411977814,6
2326,BORSOD,2009-07-27,48.19861748602086,20.97162411977814,21
2327,BORSOD,2009-08-03,48.19861748602086,20.97162411977814,6
2328,BORSOD,2009-08-10,48.19861748602086,20.97162411977814,13
2329,BORSOD,2009-08-17,48.19861748602086,20.97162411977814,4
2330,BORSOD,2009-08-24,48.19861748602086,20.97162411977814,2
2331,BORSOD,2009-08-31,48.19861748602086,20.97162411977814,2
2332,BORSOD,2009-09-07,48.19861748602086,20.97162411977814,6
2333,BORSOD,2009-09-14,48.19861748602086,20.97162411977814,6
2334,BORSOD,2009-09-21,48.19861748602086,20.97162411977814,6
2335,BORSOD,2009-09-28,48.19861748602086,20.97162411977814,1
2336,BORSOD,2009-10-05,48.19861748602086,20.97162411977814,10
2337,BORSOD,2009-10-12,48.19861748602086,20.97162411977814,3
2338,BORSOD,2009-10-19,48.19861748602086,20.97162411977814,11
2339,BORSOD,2009-10-26,48.19861748602086,20.97162411977814,9
2340,BORSOD,2009-11-02,48.19861748602086,20.97162411977814,31
2341,BORSOD,2009-11-09,48.19861748602086,20.97162411977814,22
2342,BORSOD,2009-11-16,48.19861748602086,20.97162411977814,16
2343,BORSOD,2009-11-23,48.19861748602086,20.97162411977814,37
2344,BORSOD,2009-11-30,48.19861748602086,20.97162411977814,34
2345,BORSOD,2009-12-07,48.19861748602086,20.97162411977814,69
2346,BORSOD,2009-12-14,48.19861748602086,20.97162411977814,17
2347,BORSOD,2009-12-21,48.19861748602086,20.97162411977814,28
2348,BORSOD,2009-12-28,48.19861748602086,20.97162411977814,55
2349,BORSOD,2010-01-04,48.19861748602086,20.97162411977814,43
2350,BORSOD,2010-01-11,48.19861748602086,20.97162411977814,28
2351,BORSOD,2010-01-18,48.19861748602086,20.97162411977814,33
2352,BORSOD,2010-01-25,48.19861748602086,20.97162411977814,42
2353,BORSOD,2010-02-01,48.19861748602086,20.97162411977814,59
2354,BORSOD,2010-02-08,48.19861748602086,20.97162411977814,42
2355,BORSOD,2010-02-15,48.19861748602086,20.97162411977814,93
2356,BORSOD,2010-02-22,48.19861748602086,20.97162411977814,63
2357,BORSOD,2010-03-01,48.19861748602086,20.97162411977814,35
2358,BORSOD,2010-03-08,48.19861748602086,20.97162411977814,54
2359,BORSOD,2010-03-15,48.19861748602086,20.97162411977814,37
2360,BORSOD,2010-03-22,48.19861748602086,20.97162411977814,145
2361,BORSOD,2010-03-29,48.19861748602086,20.97162411977814,85
2362,BORSOD,2010-04-05,48.19861748602086,20.97162411977814,52
2363,BORSOD,2010-04-12,48.19861748602086,20.97162411977814,105
2364,BORSOD,2010-04-19,48.19861748602086,20.97162411977814,79
2365,BORSOD,2010-04-26,48.19861748602086,20.97162411977814,40
2366,BORSOD,2010-05-03,48.19861748602086,20.97162411977814,82
2367,BORSOD,2010-05-10,48.19861748602086,20.97162411977814,78
2368,BORSOD,2010-05-17,48.19861748602086,20.97162411977814,65
2369,BORSOD,2010-05-24,48.19861748602086,20.97162411977814,54
2370,BORSOD,2010-05-31,48.19861748602086,20.97162411977814,68
2371,BORSOD,2010-06-07,48.19861748602086,20.97162411977814,48
2372,BORSOD,2010-06-14,48.19861748602086,20.97162411977814,44
2373,BORSOD,2010-06-21,48.19861748602086,20.97162411977814,70
2374,BORSOD,2010-06-28,48.19861748602086,20.97162411977814,24
2375,BORSOD,2010-07-05,48.19861748602086,20.97162411977814,51
2376,BORSOD,2010-07-12,48.19861748602086,20.97162411977814,26
2377,BORSOD,2010-07-19,48.19861748602086,20.97162411977814,8
2378,BORSOD,2010-07-26,48.19861748602086,20.97162411977814,12
2379,BORSOD,2010-08-02,48.19861748602086,20.97162411977814,6
2380,BORSOD,2010-08-09,48.19861748602086,20.97162411977814,7
2381,BORSOD,2010-08-16,48.19861748602086,20.97162411977814,5
2382,BORSOD,2010-08-23,48.19861748602086,20.97162411977814,13
2383,BORSOD,2010-08-30,48.19861748602086,20.97162411977814,6
2384,BORSOD,2010-09-06,48.19861748602086,20.97162411977814,1
2385,BORSOD,2010-09-13,48.19861748602086,20.97162411977814,4
2386,BORSOD,2010-09-20,48.19861748602086,20.97162411977814,2
2387,BORSOD,2010-09-27,48.19861748602086,20.97162411977814,1
2388,BORSOD,2010-10-04,48.19861748602086,20.97162411977814,4
2389,BORSOD,2010-10-11,48.19861748602086,20.97162411977814,8
2390,BORSOD,2010-10-18,48.19861748602086,20.97162411977814,9
2391,BORSOD,2010-10-25,48.19861748602086,20.97162411977814,22
2392,BORSOD,2010-11-01,48.19861748602086,20.97162411977814,7
2393,BORSOD,2010-11-08,48.19861748602086,20.97162411977814,32
2394,BORSOD,2010-11-15,48.19861748602086,20.97162411977814,25
2395,BORSOD,2010-11-22,48.19861748602086,20.97162411977814,35
2396,BORSOD,2010-11-29,48.19861748602086,20.97162411977814,15
2397,BORSOD,2010-12-06,48.19861748602086,20.97162411977814,25
2398,BORSOD,2010-12-13,48.19861748602086,20.97162411977814,20
2399,BORSOD,2010-12-20,48.19861748602086,20.97162411977814,53
2400,BORSOD,2010-12-27,48.19861748602086,20.97162411977814,36
2401,BORSOD,2011-01-03,48.19861748602086,20.97162411977814,25
2402,BORSOD,2011-01-10,48.19861748602086,20.97162411977814,93
2403,BORSOD,2011-01-17,48.19861748602086,20.97162411977814,66
2404,BORSOD,2011-01-24,48.19861748602086,20.97162411977814,65
2405,BORSOD,2011-01-31,48.19861748602086,20.97162411977814,61
2406,BORSOD,2011-02-07,48.19861748602086,20.97162411977814,79
2407,BORSOD,2011-02-14,48.19861748602086,20.97162411977814,63
2408,BORSOD,2011-02-21,48.19861748602086,20.97162411977814,164
2409,BORSOD,2011-02-28,48.19861748602086,20.97162411977814,93
2410,BORSOD,2011-03-07,48.19861748602086,20.97162411977814,173
2411,BORSOD,2011-03-14,48.19861748602086,20.97162411977814,95
2412,BORSOD,2011-03-21,48.19861748602086,20.97162411977814,192
2413,BORSOD,2011-03-28,48.19861748602086,20.97162411977814,144
2414,BORSOD,2011-04-04,48.19861748602086,20.97162411977814,171
2415,BORSOD,2011-04-11,48.19861748602086,20.97162411977814,109
2416,BORSOD,2011-04-18,48.19861748602086,20.97162411977814,72
2417,BORSOD,2011-04-25,48.19861748602086,20.97162411977814,75
2418,BORSOD,2011-05-02,48.19861748602086,20.97162411977814,158
2419,BORSOD,2011-05-09,48.19861748602086,20.97162411977814,101
2420,BORSOD,2011-05-16,48.19861748602086,20.97162411977814,109
2421,BORSOD,2011-05-23,48.19861748602086,20.97162411977814,132
2422,BORSOD,2011-05-30,48.19861748602086,20.97162411977814,127
2423,BORSOD,2011-06-06,48.19861748602086,20.97162411977814,118
2424,BORSOD,2011-06-13,48.19861748602086,20.97162411977814,64
2425,BORSOD,2011-06-20,48.19861748602086,20.97162411977814,89
2426,BORSOD,2011-06-27,48.19861748602086,20.97162411977814,36
2427,BORSOD,2011-07-04,48.19861748602086,20.97162411977814,31
2428,BORSOD,2011-07-11,48.19861748602086,20.97162411977814,35
2429,BORSOD,2011-07-18,48.19861748602086,20.97162411977814,27
2430,BORSOD,2011-07-25,48.19861748602086,20.97162411977814,26
2431,BORSOD,2011-08-01,48.19861748602086,20.97162411977814,8
2432,BORSOD,2011-08-08,48.19861748602086,20.97162411977814,5
2433,BORSOD,2011-08-15,48.19861748602086,20.97162411977814,4
2434,BORSOD,2011-08-22,48.19861748602086,20.97162411977814,5
2435,BORSOD,2011-08-29,48.19861748602086,20.97162411977814,10
2436,BORSOD,2011-09-05,48.19861748602086,20.97162411977814,8
2437,BORSOD,2011-09-12,48.19861748602086,20.97162411977814,2
2438,BORSOD,2011-09-19,48.19861748602086,20.97162411977814,8
2439,BORSOD,2011-09-26,48.19861748602086,20.97162411977814,8
2440,BORSOD,2011-10-03,48.19861748602086,20.97162411977814,11
2441,BORSOD,2011-10-10,48.19861748602086,20.97162411977814,15
2442,BORSOD,2011-10-17,48.19861748602086,20.97162411977814,12
2443,BORSOD,2011-10-24,48.19861748602086,20.97162411977814,10
2444,BORSOD,2011-10-31,48.19861748602086,20.97162411977814,25
2445,BORSOD,2011-11-07,48.19861748602086,20.97162411977814,10
2446,BORSOD,2011-11-14,48.19861748602086,20.97162411977814,7
2447,BORSOD,2011-11-21,48.19861748602086,20.97162411977814,41
2448,BORSOD,2011-11-28,48.19861748602086,20.97162411977814,52
2449,BORSOD,2011-12-05,48.19861748602086,20.97162411977814,44
2450,BORSOD,2011-12-12,48.19861748602086,20.97162411977814,31
2451,BORSOD,2011-12-19,48.19861748602086,20.97162411977814,86
2452,BORSOD,2011-12-26,48.19861748602086,20.97162411977814,81
2453,BORSOD,2012-01-02,48.19861748602086,20.97162411977814,77
2454,BORSOD,2012-01-09,48.19861748602086,20.97162411977814,248
2455,BORSOD,2012-01-16,48.19861748602086,20.97162411977814,36
2456,BORSOD,2012-01-23,48.19861748602086,20.97162411977814,218
2457,BORSOD,2012-01-30,48.19861748602086,20.97162411977814,58
2458,BORSOD,2012-02-06,48.19861748602086,20.97162411977814,55
2459,BORSOD,2012-02-13,48.19861748602086,20.97162411977814,113
2460,BORSOD,2012-02-20,48.19861748602086,20.97162411977814,122
2461,BORSOD,2012-02-27,48.19861748602086,20.97162411977814,59
2462,BORSOD,2012-03-05,48.19861748602086,20.97162411977814,66
2463,BORSOD,2012-03-12,48.19861748602086,20.97162411977814,46
2464,BORSOD,2012-03-19,48.19861748602086,20.97162411977814,124
2465,BORSOD,2012-03-26,48.19861748602086,20.97162411977814,74
2466,BORSOD,2012-04-02,48.19861748602086,20.97162411977814,73
2467,BORSOD,2012-04-09,48.19861748602086,20.97162411977814,8
2468,BORSOD,2012-04-16,48.19861748602086,20.97162411977814,134
2469,BORSOD,2012-04-23,48.19861748602086,20.97162411977814,88
2470,BORSOD,2012-04-30,48.19861748602086,20.97162411977814,33
2471,BORSOD,2012-05-07,48.19861748602086,20.97162411977814,81
2472,BORSOD,2012-05-14,48.19861748602086,20.97162411977814,26
2473,BORSOD,2012-05-21,48.19861748602086,20.97162411977814,26
2474,BORSOD,2012-05-28,48.19861748602086,20.97162411977814,150
2475,BORSOD,2012-06-04,48.19861748602086,20.97162411977814,128
2476,BORSOD,2012-06-11,48.19861748602086,20.97162411977814,105
2477,BORSOD,2012-06-18,48.19861748602086,20.97162411977814,161
2478,BORSOD,2012-06-25,48.19861748602086,20.97162411977814,127
2479,BORSOD,2012-07-02,48.19861748602086,20.97162411977814,34
2480,BORSOD,2012-07-09,48.19861748602086,20.97162411977814,75
2481,BORSOD,2012-07-16,48.19861748602086,20.97162411977814,28
2482,BORSOD,2012-07-23,48.19861748602086,20.97162411977814,19
2483,BORSOD,2012-07-30,48.19861748602086,20.97162411977814,8
2484,BORSOD,2012-08-06,48.19861748602086,20.97162411977814,4
2485,BORSOD,2012-08-13,48.19861748602086,20.97162411977814,14
2486,BORSOD,2012-08-20,48.19861748602086,20.97162411977814,2
2487,BORSOD,2012-08-27,48.19861748602086,20.97162411977814,3
2488,BORSOD,2012-09-03,48.19861748602086,20.97162411977814,6
2489,BORSOD,2012-09-10,48.19861748602086,20.97162411977814,11
2490,BORSOD,2012-09-17,48.19861748602086,20.97162411977814,7
2491,BORSOD,2012-09-24,48.19861748602086,20.97162411977814,5
2492,BORSOD,2012-10-01,48.19861748602086,20.97162411977814,17
2493,BORSOD,2012-10-08,48.19861748602086,20.97162411977814,13
2494,BORSOD,2012-10-15,48.19861748602086,20.97162411977814,19
2495,BORSOD,2012-10-22,48.19861748602086,20.97162411977814,18
2496,BORSOD,2012-10-29,48.19861748602086,20.97162411977814,44
2497,BORSOD,2012-11-05,48.19861748602086,20.97162411977814,13
2498,BORSOD,2012-11-12,48.19861748602086,20.97162411977814,56
2499,BORSOD,2012-11-19,48.19861748602086,20.97162411977814,55
2500,BORSOD,2012-11-26,48.19861748602086,20.97162411977814,84
2501,BORSOD,2012-12-03,48.19861748602086,20.97162411977814,20
2502,BORSOD,2012-12-10,48.19861748602086,20.97162411977814,13
2503,BORSOD,2012-12-17,48.19861748602086,20.97162411977814,122
2504,BORSOD,2012-12-24,48.19861748602086,20.97162411977814,2
2505,BORSOD,2012-12-31,48.19861748602086,20.97162411977814,77
2506,BORSOD,2013-01-07,48.19861748602086,20.97162411977814,156
2507,BORSOD,2013-01-14,48.19861748602086,20.97162411977814,50
2508,BORSOD,2013-01-21,48.19861748602086,20.97162411977814,47
2509,BORSOD,2013-01-28,48.19861748602086,20.97162411977814,84
2510,BORSOD,2013-02-04,48.19861748602086,20.97162411977814,90
2511,BORSOD,2013-02-11,48.19861748602086,20.97162411977814,63
2512,BORSOD,2013-02-18,48.19861748602086,20.97162411977814,45
2513,BORSOD,2013-02-25,48.19861748602086,20.97162411977814,84
2514,BORSOD,2013-03-04,48.19861748602086,20.97162411977814,53
2515,BORSOD,2013-03-11,48.19861748602086,20.97162411977814,66
2516,BORSOD,2013-03-18,48.19861748602086,20.97162411977814,77
2517,BORSOD,2013-03-25,48.19861748602086,20.97162411977814,107
2518,BORSOD,2013-04-01,48.19861748602086,20.97162411977814,40
2519,BORSOD,2013-04-08,48.19861748602086,20.97162411977814,109
2520,BORSOD,2013-04-15,48.19861748602086,20.97162411977814,83
2521,BORSOD,2013-04-22,48.19861748602086,20.97162411977814,55
2522,BORSOD,2013-04-29,48.19861748602086,20.97162411977814,39
2523,BORSOD,2013-05-06,48.19861748602086,20.97162411977814,139
2524,BORSOD,2013-05-13,48.19861748602086,20.97162411977814,85
2525,BORSOD,2013-05-20,48.19861748602086,20.97162411977814,52
2526,BORSOD,2013-05-27,48.19861748602086,20.97162411977814,59
2527,BORSOD,2013-06-03,48.19861748602086,20.97162411977814,37
2528,BORSOD,2013-06-10,48.19861748602086,20.97162411977814,75
2529,BORSOD,2013-06-17,48.19861748602086,20.97162411977814,42
2530,BORSOD,2013-06-24,48.19861748602086,20.97162411977814,67
2531,BORSOD,2013-07-01,48.19861748602086,20.97162411977814,15
2532,BORSOD,2013-07-08,48.19861748602086,20.97162411977814,54
2533,BORSOD,2013-07-15,48.19861748602086,20.97162411977814,81
2534,BORSOD,2013-07-22,48.19861748602086,20.97162411977814,17
2535,BORSOD,2013-07-29,48.19861748602086,20.97162411977814,7
2536,BORSOD,2013-08-05,48.19861748602086,20.97162411977814,20
2537,BORSOD,2013-08-12,48.19861748602086,20.97162411977814,3
2538,BORSOD,2013-08-19,48.19861748602086,20.97162411977814,2
2539,BORSOD,2013-08-26,48.19861748602086,20.97162411977814,6
2540,BORSOD,2013-09-02,48.19861748602086,20.97162411977814,8
2541,BORSOD,2013-09-09,48.19861748602086,20.97162411977814,13
2542,BORSOD,2013-09-16,48.19861748602086,20.97162411977814,3
2543,BORSOD,2013-09-23,48.19861748602086,20.97162411977814,3
2544,BORSOD,2013-09-30,48.19861748602086,20.97162411977814,9
2545,BORSOD,2013-10-07,48.19861748602086,20.97162411977814,4
2546,BORSOD,2013-10-14,48.19861748602086,20.97162411977814,17
2547,BORSOD,2013-10-21,48.19861748602086,20.97162411977814,31
2548,BORSOD,2013-10-28,48.19861748602086,20.97162411977814,13
2549,BORSOD,2013-11-04,48.19861748602086,20.97162411977814,16
2550,BORSOD,2013-11-11,48.19861748602086,20.97162411977814,71
2551,BORSOD,2013-11-18,48.19861748602086,20.97162411977814,37
2552,BORSOD,2013-11-25,48.19861748602086,20.97162411977814,80
2553,BORSOD,2013-12-02,48.19861748602086,20.97162411977814,44
2554,BORSOD,2013-12-09,48.19861748602086,20.97162411977814,81
2555,BORSOD,2013-12-16,48.19861748602086,20.97162411977814,84
2556,BORSOD,2013-12-23,48.19861748602086,20.97162411977814,3
2557,BORSOD,2013-12-30,48.19861748602086,20.97162411977814,49
0,BUDAPEST,2005-01-03,47.4840593044638,19.107600071185963,168
1,BUDAPEST,2005-01-10,47.4840593044638,19.107600071185963,157
2,BUDAPEST,2005-01-17,47.4840593044638,19.107600071185963,96
3,BUDAPEST,2005-01-24,47.4840593044638,19.107600071185963,163
4,BUDAPEST,2005-01-31,47.4840593044638,19.107600071185963,122
5,BUDAPEST,2005-02-07,47.4840593044638,19.107600071185963,174
6,BUDAPEST,2005-02-14,47.4840593044638,19.107600071185963,153
7,BUDAPEST,2005-02-21,47.4840593044638,19.107600071185963,115
8,BUDAPEST,2005-02-28,47.4840593044638,19.107600071185963,119
9,BUDAPEST,2005-03-07,47.4840593044638,19.107600071185963,114
10,BUDAPEST,2005-03-14,47.4840593044638,19.107600071185963,127
11,BUDAPEST,2005-03-21,47.4840593044638,19.107600071185963,135
12,BUDAPEST,2005-03-28,47.4840593044638,19.107600071185963,116
13,BUDAPEST,2005-04-04,47.4840593044638,19.107600071185963,132
14,BUDAPEST,2005-04-11,47.4840593044638,19.107600071185963,129
15,BUDAPEST,2005-04-18,47.4840593044638,19.107600071185963,113
16,BUDAPEST,2005-04-25,47.4840593044638,19.107600071185963,114
17,BUDAPEST,2005-05-02,47.4840593044638,19.107600071185963,98
18,BUDAPEST,2005-05-09,47.4840593044638,19.107600071185963,140
19,BUDAPEST,2005-05-16,47.4840593044638,19.107600071185963,120
20,BUDAPEST,2005-05-23,47.4840593044638,19.107600071185963,173
21,BUDAPEST,2005-05-30,47.4840593044638,19.107600071185963,135
22,BUDAPEST,2005-06-06,47.4840593044638,19.107600071185963,143
23,BUDAPEST,2005-06-13,47.4840593044638,19.107600071185963,139
24,BUDAPEST,2005-06-20,47.4840593044638,19.107600071185963,155
25,BUDAPEST,2005-06-27,47.4840593044638,19.107600071185963,98
26,BUDAPEST,2005-07-04,47.4840593044638,19.107600071185963,87
27,BUDAPEST,2005-07-11,47.4840593044638,19.107600071185963,110
28,BUDAPEST,2005-07-18,47.4840593044638,19.107600071185963,70
29,BUDAPEST,2005-07-25,47.4840593044638,19.107600071185963,43
30,BUDAPEST,2005-08-01,47.4840593044638,19.107600071185963,37
31,BUDAPEST,2005-08-08,47.4840593044638,19.107600071185963,30
32,BUDAPEST,2005-08-15,47.4840593044638,19.107600071185963,21
33,BUDAPEST,2005-08-22,47.4840593044638,19.107600071185963,22
34,BUDAPEST,2005-08-29,47.4840593044638,19.107600071185963,15
35,BUDAPEST,2005-09-05,47.4840593044638,19.107600071185963,11
36,BUDAPEST,2005-09-12,47.4840593044638,19.107600071185963,7
37,BUDAPEST,2005-09-19,47.4840593044638,19.107600071185963,12
38,BUDAPEST,2005-09-26,47.4840593044638,19.107600071185963,5
39,BUDAPEST,2005-10-03,47.4840593044638,19.107600071185963,17
40,BUDAPEST,2005-10-10,47.4840593044638,19.107600071185963,11
41,BUDAPEST,2005-10-17,47.4840593044638,19.107600071185963,27
42,BUDAPEST,2005-10-24,47.4840593044638,19.107600071185963,23
43,BUDAPEST,2005-10-31,47.4840593044638,19.107600071185963,30
44,BUDAPEST,2005-11-07,47.4840593044638,19.107600071185963,48
45,BUDAPEST,2005-11-14,47.4840593044638,19.107600071185963,37
46,BUDAPEST,2005-11-21,47.4840593044638,19.107600071185963,32
47,BUDAPEST,2005-11-28,47.4840593044638,19.107600071185963,49
48,BUDAPEST,2005-12-05,47.4840593044638,19.107600071185963,67
49,BUDAPEST,2005-12-12,47.4840593044638,19.107600071185963,106
50,BUDAPEST,2005-12-19,47.4840593044638,19.107600071185963,83
51,BUDAPEST,2005-12-26,47.4840593044638,19.107600071185963,114
52,BUDAPEST,2006-01-02,47.4840593044638,19.107600071185963,129
53,BUDAPEST,2006-01-09,47.4840593044638,19.107600071185963,189
54,BUDAPEST,2006-01-16,47.4840593044638,19.107600071185963,79
55,BUDAPEST,2006-01-23,47.4840593044638,19.107600071185963,163
56,BUDAPEST,2006-01-30,47.4840593044638,19.107600071185963,110
57,BUDAPEST,2006-02-06,47.4840593044638,19.107600071185963,158
58,BUDAPEST,2006-02-13,47.4840593044638,19.107600071185963,182
59,BUDAPEST,2006-02-20,47.4840593044638,19.107600071185963,136
60,BUDAPEST,2006-02-27,47.4840593044638,19.107600071185963,207
61,BUDAPEST,2006-03-06,47.4840593044638,19.107600071185963,251
62,BUDAPEST,2006-03-13,47.4840593044638,19.107600071185963,141
63,BUDAPEST,2006-03-20,47.4840593044638,19.107600071185963,193
64,BUDAPEST,2006-03-27,47.4840593044638,19.107600071185963,169
65,BUDAPEST,2006-04-03,47.4840593044638,19.107600071185963,141
66,BUDAPEST,2006-04-10,47.4840593044638,19.107600071185963,193
67,BUDAPEST,2006-04-17,47.4840593044638,19.107600071185963,359
68,BUDAPEST,2006-04-24,47.4840593044638,19.107600071185963,268
69,BUDAPEST,2006-05-01,47.4840593044638,19.107600071185963,168
70,BUDAPEST,2006-05-08,47.4840593044638,19.107600071185963,338
71,BUDAPEST,2006-05-15,47.4840593044638,19.107600071185963,186
72,BUDAPEST,2006-05-22,47.4840593044638,19.107600071185963,266
73,BUDAPEST,2006-05-29,47.4840593044638,19.107600071185963,240
74,BUDAPEST,2006-06-05,47.4840593044638,19.107600071185963,162
75,BUDAPEST,2006-06-12,47.4840593044638,19.107600071185963,264
76,BUDAPEST,2006-06-19,47.4840593044638,19.107600071185963,133
77,BUDAPEST,2006-06-26,47.4840593044638,19.107600071185963,201
78,BUDAPEST,2006-07-03,47.4840593044638,19.107600071185963,236
79,BUDAPEST,2006-07-10,47.4840593044638,19.107600071185963,111
80,BUDAPEST,2006-07-17,47.4840593044638,19.107600071185963,76
81,BUDAPEST,2006-07-24,47.4840593044638,19.107600071185963,52
82,BUDAPEST,2006-07-31,47.4840593044638,19.107600071185963,30
83,BUDAPEST,2006-08-07,47.4840593044638,19.107600071185963,30
84,BUDAPEST,2006-08-14,47.4840593044638,19.107600071185963,74
85,BUDAPEST,2006-08-21,47.4840593044638,19.107600071185963,45
86,BUDAPEST,2006-08-28,47.4840593044638,19.107600071185963,41
87,BUDAPEST,2006-09-04,47.4840593044638,19.107600071185963,20
88,BUDAPEST,2006-09-11,47.4840593044638,19.107600071185963,15
89,BUDAPEST,2006-09-18,47.4840593044638,19.107600071185963,11
90,BUDAPEST,2006-09-25,47.4840593044638,19.107600071185963,10
91,BUDAPEST,2006-10-02,47.4840593044638,19.107600071185963,9
92,BUDAPEST,2006-10-09,47.4840593044638,19.107600071185963,35
93,BUDAPEST,2006-10-16,47.4840593044638,19.107600071185963,20
94,BUDAPEST,2006-10-23,47.4840593044638,19.107600071185963,19
95,BUDAPEST,2006-10-30,47.4840593044638,19.107600071185963,51
96,BUDAPEST,2006-11-06,47.4840593044638,19.107600071185963,53
97,BUDAPEST,2006-11-13,47.4840593044638,19.107600071185963,77
98,BUDAPEST,2006-11-20,47.4840593044638,19.107600071185963,62
99,BUDAPEST,2006-11-27,47.4840593044638,19.107600071185963,93
100,BUDAPEST,2006-12-04,47.4840593044638,19.107600071185963,78
101,BUDAPEST,2006-12-11,47.4840593044638,19.107600071185963,82
